race,driver,pit_stop,lap_time
988,Verstappen,21269,104929
989,Verstappen,20953,106361
990,Verstappen,30381,177106
991,Verstappen,22715,104048
991,Verstappen,22596,105059
992,Verstappen,19765,109815
993,Verstappen,21740,84621
994,Verstappen,24111,95640
995,Verstappen,23137,92021
996,Verstappen,24395,117620
997,Verstappen,21214,87553
998,Verstappen,28458,93468
998,Verstappen,28000,119531
999,Verstappen,19742,83099
999,Verstappen,19297,85249
999,Verstappen,19087,90513
1001,Verstappen,19942,154928
1001,Verstappen,22341,113013
1002,Verstappen,24003,89839
1003,Verstappen,29681,112508
1004,Verstappen,29370,102365
1005,Verstappen,28789,97461
1006,Verstappen,23446,100574
1007,Verstappen,22175,85704
1007,Verstappen,22088,84301
1008,Verstappen,23432,77807
1009,Verstappen,21057,106678
1010,Verstappen,21157,105970
1011,Verstappen,24199,100633
1011,Verstappen,26729,101540
1012,Verstappen,23223,104082
1012,Verstappen,22365,102883
1013,Verstappen,20973,113703
1014,Verstappen,22417,86931
1014,Verstappen,22540,85237
1015,Verstappen,24011,115101
1016,Verstappen,23426,92785
1017,Verstappen,30118,116028
1018,Verstappen,21110,72701
1019,Verstappen,27827,91138
1019,Verstappen,27950,111639
1020,Verstappen,22358,123343
1020,Verstappen,19640,96187
1020,Verstappen,21472,125520
1020,Verstappen,19327,103455
1020,Verstappen,19062,86240
1021,Verstappen,21705,84195
1021,Verstappen,21164,85724
1023,Verstappen,31211,101132
1023,Verstappen,24303,89988
1024,Verstappen,28846,118383
1025,Verstappen,29978,138448
1027,Verstappen,24493,110984
1028,Verstappen,23716,101800
1028,Verstappen,23444,101491
1029,Verstappen,22818,78141
1029,Verstappen,22657,76121
1029,Verstappen,22593,89403
1030,Verstappen,21023,105216
1032,Verstappen,20937,72205
1032,Verstappen,21091,72203
1033,Verstappen,21529,95025
1033,Verstappen,21268,85839
1034,Verstappen,28208,128840
1034,Verstappen,28273,91697
1035,Verstappen,29115,90444
1035,Verstappen,28986,89666
1036,Verstappen,21532,88176
1036,Verstappen,21601,86019
1037,Verstappen,23314,153964
1038,Verstappen,26149,133034
1040,Verstappen,28748,105264
1041,Verstappen,22106,104836
1041,Verstappen,22568,107798
1042,Verstappen,26394,85538
1043,Verstappen,29427,83293
1044,Verstappen,24256,109567
1044,Verstappen,22518,120327
1044,Verstappen,22787,106109
1045,Verstappen,24622,98100
1045,Verstappen,26950,97439
1045,Verstappen,23906,96307
1047,Verstappen,21289,126235
1052,Verstappen,24767,99153
1052,Verstappen,23848,97828
1053,Verstappen,29809,91736
1054,Verstappen,22718,108275
1054,Verstappen,22104,142886
1054,Verstappen,26743,85600
1054,Verstappen,26319,85271
1055,Verstappen,23565,88038
1055,Verstappen,21592,88448
1056,Verstappen,23746,92339
1057,Verstappen,19769,110389
1059,Verstappen,29803,118099
1059,Verstappen,30123,116764
1058,Verstappen,20936,73454
1060,Verstappen,21090,73134
1060,Verstappen,21236,71722
1062,Verstappen,22569,130591
1062,Verstappen,21047,87006
1062,Verstappen,20848,85176
1064,Verstappen,19142,78594
1064,Verstappen,18578,76990
1065,Verstappen,32456,91184
1066,Verstappen,29578,105393
1066,Verstappen,31017,123080
1067,Verstappen,22442,94948
1069,Verstappen,23727,101710
1069,Verstappen,24052,101165
1070,Verstappen,21908,84863
1071,Verstappen,17916,119850
1071,Verstappen,17807,133610
1071,Verstappen,22722,78696
1071,Verstappen,22766,77355
1051,Verstappen,25300,108566
1051,Verstappen,25175,107168
1051,Verstappen,25465,117248
1073,Verstappen,21152,91515
1073,Verstappen,21871,103598
1073,Verstappen,21453,102072
1074,Verstappen,24897,102050
1074,Verstappen,24937,101537
1074,Verstappen,24402,99787
1075,Verstappen,20731,104577
1076,Verstappen,18281,99466
1077,Verstappen,30001,95268
1077,Verstappen,29942,85574
1078,Verstappen,18798,98505
1079,Verstappen,22173,92379
1079,Verstappen,21966,92263
1079,Verstappen,21941,90814
1080,Verstappen,27009,109118
1080,Verstappen,26930,104688
1081,Verstappen,21468,113486
1081,Verstappen,20722,119285
1082,Verstappen,24217,112842
1082,Verstappen,23704,93478
1083,Verstappen,29395,94701
1083,Verstappen,29296,94122
1083,Verstappen,28709,123868
1084,Verstappen,22022,74194
1084,Verstappen,21444,74594
1084,Verstappen,21319,84577
1085,Verstappen,35266,117773
1086,Verstappen,21351,87314
1086,Verstappen,21228,86363
1087,Verstappen,22882,117820
1087,Verstappen,22322,117131
1088,Verstappen,19634,79428
1088,Verstappen,19610,99284
1088,Verstappen,19655,86101
1088,Verstappen,14113,154609
1089,Verstappen,23791,89712
1089,Verstappen,24091,112443
1091,Verstappen,29407,125082
1091,Verstappen,29775,133541
1092,Verstappen,387399,183369
1092,Verstappen,24308,112865
1093,Verstappen,23866,102675
1093,Verstappen,32254,101289
1094,Verstappen,22487,86845
1095,Verstappen,30942,85930
1095,Verstappen,31682,81517
1095,Verstappen,24102,79905
1096,Verstappen,22735,94033
927,Merhi,27540,144906
927,Merhi,27004,119043
927,Merhi,29202,118115
928,Merhi,25938,114809
928,Merhi,24088,115244
929,Merhi,25834,111719
929,Merhi,27573,109146
930,Merhi,24631,101070
930,Merhi,23070,101955
930,Merhi,24200,100662
931,Merhi,27554,106307
932,Merhi,26986,103062
933,Merhi,23926,80713
934,Merhi,34672,114265
934,Merhi,30686,123617
936,Merhi,26392,95672
936,Merhi,23125,95136
936,Merhi,23207,112578
936,Merhi,18085,103997
936,Merhi,18149,143884
937,Merhi,23643,126602
937,Merhi,23282,125604
938,Merhi,26435,98716
941,Merhi,35072,140713
945,Merhi,24314,118593
939,Rossi,31180,156690
939,Rossi,32036,138473
940,Rossi,25146,108528
940,Rossi,25088,104654
942,Rossi,37748,170794
942,Rossi,26520,120480
942,Rossi,25812,138193
943,Rossi,25367,93944
943,Rossi,30442,115668
944,Rossi,25492,87993
944,Rossi,26706,87493
948,Wehrlein,26206,117340
948,Wehrlein,23895,114777
949,Wehrlein,26236,105788
949,Wehrlein,25547,105044
949,Wehrlein,25419,102322
950,Wehrlein,26969,112394
950,Wehrlein,24104,109959
950,Wehrlein,24274,109444
951,Wehrlein,31433,109806
951,Wehrlein,57151,110819
952,Wehrlein,24554,96552
952,Wehrlein,24387,98559
953,Wehrlein,26517,111705
954,Wehrlein,24784,109394
954,Wehrlein,24516,97412
955,Wehrlein,26187,117940
956,Wehrlein,22613,77021
956,Wehrlein,23738,78879
956,Wehrlein,18064,132265
956,Wehrlein,18342,125661
957,Wehrlein,31812,151486
958,Wehrlein,23486,91023
958,Wehrlein,22765,94016
959,Wehrlein,19813,86792
959,Wehrlein,19626,87255
959,Wehrlein,19658,87390
961,Wehrlein,25962,95353
962,Wehrlein,24308,186320
962,Wehrlein,30532,122657
962,Wehrlein,30471,122132
963,Wehrlein,25820,142467
963,Wehrlein,26156,106865
963,Wehrlein,25201,142771
964,Wehrlein,24630,104999
964,Wehrlein,25461,104369
965,Wehrlein,26059,110830
965,Wehrlein,25182,128249
967,Wehrlein,25509,129624
968,Wehrlein,33395,111789
968,Wehrlein,22949,111044
971,Wehrlein,26542,102006
972,Wehrlein,31266,155148
972,Wehrlein,30799,109417
973,Wehrlein,23445,97506
974,Wehrlein,25813,115832
975,Wehrlein,51757,176877
975,Wehrlein,24202,95407
976,Wehrlein,31122,145411
976,Wehrlein,22356,176079
976,Wehrlein,34847,153102
976,Wehrlein,22390,188943
977,Wehrlein,22414,74406
978,Wehrlein,29861,125322
978,Wehrlein,29941,146338
978,Wehrlein,31250,96748
979,Wehrlein,24213,130986
979,Wehrlein,22998,91091
981,Wehrlein,25212,94335
982,Wehrlein,40506,211754
982,Wehrlein,45875,194861
982,Wehrlein,27865,188634
982,Wehrlein,32249,141437
982,Wehrlein,31094,132758
982,Wehrlein,32183,172582
983,Wehrlein,25060,103135
984,Wehrlein,24424,135431
984,Wehrlein,24918,138222
984,Wehrlein,24952,101295
985,Wehrlein,31334,109362
986,Wehrlein,23358,87070
987,Wehrlein,26439,131703
987,Wehrlein,19160,138697
987,Wehrlein,18764,131950
988,Wehrlein,22959,107499
948,Palmer,23286,117100
950,Palmer,22799,113259
950,Palmer,23280,110682
950,Palmer,24099,112588
951,Palmer,30805,108889
952,Palmer,23283,95669
952,Palmer,22397,98300
955,Palmer,20965,118902
955,Palmer,20561,116111
956,Palmer,21745,76672
956,Palmer,16851,95628
956,Palmer,18382,121877
956,Palmer,22728,75345
957,Palmer,29784,120266
957,Palmer,55697,111613
957,Palmer,41486,108878
958,Palmer,21892,90156
958,Palmer,21665,90399
959,Palmer,19298,90201
959,Palmer,26688,87792
959,Palmer,19725,85988
960,Palmer,22698,143811
960,Palmer,23333,121126
960,Palmer,22578,120375
961,Palmer,33275,109997
962,Palmer,25211,190706
962,Palmer,28847,122031
962,Palmer,28804,123358
963,Palmer,23928,107923
964,Palmer,23452,103140
965,Palmer,24071,108881
965,Palmer,24766,106076
966,Palmer,23897,120672
967,Palmer,24745,99725
967,Palmer,24656,125199
968,Palmer,24781,113002
968,Palmer,22145,111661
968,Palmer,22588,117808
970,Palmer,17291,154369
970,Palmer,17291,169416
970,Palmer,17301,163221
970,Palmer,23993,106966
971,Palmer,27466,120022
971,Palmer,26420,100746
973,Palmer,23159,97012
973,Palmer,22762,94885
973,Palmer,24750,91341
974,Palmer,25472,102639
975,Palmer,24423,112911
977,Palmer,22233,73553
979,Palmer,22684,88551
980,Palmer,26202,117777
980,Palmer,24674,155803
981,Palmer,31008,92063
982,Palmer,30785,186098
982,Palmer,26206,201396
982,Palmer,25113,189942
982,Palmer,30015,171934
982,Palmer,30038,128378
983,Palmer,25558,101901
984,Palmer,25618,99433
948,Haryanto,23224,116553
949,Haryanto,26382,105523
949,Haryanto,28120,105317
949,Haryanto,25517,102499
950,Haryanto,23183,111963
950,Haryanto,24635,110011
950,Haryanto,24369,108897
952,Haryanto,28753,98024
952,Haryanto,26186,96476
953,Haryanto,29117,123988
953,Haryanto,27380,111319
953,Haryanto,26292,104289
954,Haryanto,29732,104238
954,Haryanto,25069,98509
955,Haryanto,33405,133655
956,Haryanto,23326,105070
956,Haryanto,16218,107413
956,Haryanto,17828,121407
956,Haryanto,25234,76469
957,Haryanto,29998,121346
957,Haryanto,30135,112801
958,Haryanto,24254,93022
959,Haryanto,31317,90137
959,Haryanto,20919,88466
959,Haryanto,21186,87858
949,Vandoorne,24604,104145
949,Vandoorne,24682,104232
949,Vandoorne,25316,102669
969,Vandoorne,39562,128894
970,Vandoorne,25146,153882
970,Vandoorne,17325,154524
970,Vandoorne,17295,168946
970,Vandoorne,17292,163400
972,Vandoorne,30006,144751
972,Vandoorne,35998,106206
973,Vandoorne,22547,93237
974,Vandoorne,24768,94967
975,Vandoorne,23267,94287
976,Vandoorne,21423,116910
976,Vandoorne,15097,150684
976,Vandoorne,20446,114477
977,Vandoorne,21714,74478
977,Vandoorne,16206,73562
978,Vandoorne,29337,94824
979,Vandoorne,28616,86117
980,Vandoorne,26894,117369
980,Vandoorne,26187,155103
982,Vandoorne,31550,188767
982,Vandoorne,26553,201431
982,Vandoorne,24543,189177
982,Vandoorne,30390,172801
982,Vandoorne,36138,127701
983,Vandoorne,24580,102376
984,Vandoorne,23430,128814
984,Vandoorne,23399,98927
985,Vandoorne,23578,102673
986,Vandoorne,28044,88074
988,Vandoorne,22125,107899
989,Vandoorne,22474,108016
990,Vandoorne,25081,100646
990,Vandoorne,25131,99693
991,Vandoorne,23730,105395
992,Vandoorne,21103,114173
992,Vandoorne,20887,118878
992,Vandoorne,20760,139187
992,Vandoorne,20978,162529
993,Vandoorne,27416,86531
994,Vandoorne,26817,101626
994,Vandoorne,25438,118392
995,Vandoorne,41008,159229
995,Vandoorne,23537,92739
996,Vandoorne,24399,118682
997,Vandoorne,46557,93639
997,Vandoorne,22526,75660
998,Vandoorne,28284,96554
998,Vandoorne,28658,127313
999,Vandoorne,19778,83665
999,Vandoorne,19621,119884
1000,Vandoorne,21732,85839
1001,Vandoorne,19847,172517
1001,Vandoorne,22706,179683
1001,Vandoorne,23389,116001
1002,Vandoorne,24094,91036
1003,Vandoorne,30234,116766
1004,Vandoorne,29636,109604
1005,Vandoorne,23159,100586
1006,Vandoorne,24065,114107
1006,Vandoorne,24195,102325
1007,Vandoorne,22174,89055
1008,Vandoorne,22618,79339
1009,Vandoorne,22317,109180
960,Ocon,28718,146359
960,Ocon,24208,122185
961,Ocon,25539,97572
962,Ocon,24343,187275
962,Ocon,104383,124578
962,Ocon,30614,121952
962,Ocon,42368,119922
963,Ocon,25368,107038
963,Ocon,33338,107127
964,Ocon,24973,104598
964,Ocon,24256,102885
965,Ocon,25216,109158
965,Ocon,27532,108441
965,Ocon,24665,107146
966,Ocon,23866,89396
968,Ocon,24035,111703
968,Ocon,23026,110445
969,Ocon,22154,108477
970,Ocon,17673,150660
970,Ocon,33491,144979
970,Ocon,17356,182402
970,Ocon,17366,164054
970,Ocon,22926,104998
971,Ocon,24664,101026
971,Ocon,24505,100082
972,Ocon,30253,105522
973,Ocon,22616,91366
973,Ocon,22643,124618
974,Ocon,24299,95383
974,Ocon,24496,97281
974,Ocon,24642,118687
975,Ocon,23409,93602
976,Ocon,20493,127333
976,Ocon,15061,145205
976,Ocon,31657,173579
977,Ocon,22176,74533
978,Ocon,29194,94564
979,Ocon,22441,85903
980,Ocon,23364,117210
980,Ocon,23200,115696
980,Ocon,29646,133355
981,Ocon,24432,90759
982,Ocon,31793,189869
982,Ocon,26532,201200
982,Ocon,24664,189017
982,Ocon,31336,149829
982,Ocon,29173,129567
982,Ocon,29134,163969
983,Ocon,24456,103233
984,Ocon,24078,99397
985,Ocon,24502,102243
986,Ocon,22665,84769
988,Ocon,21865,106717
989,Ocon,21854,107849
990,Ocon,24719,100991
990,Ocon,24596,100968
991,Ocon,23281,104877
991,Ocon,22637,128026
993,Ocon,47910,87102
994,Ocon,24663,98104
995,Ocon,25353,94494
997,Ocon,22527,95360
998,Ocon,29410,94382
999,Ocon,19570,83903
1000,Ocon,22258,88220
1001,Ocon,19582,153245
1001,Ocon,23225,114416
1002,Ocon,24827,89408
1004,Ocon,30642,104816
1005,Ocon,23316,99970
1006,Ocon,24534,102957
1007,Ocon,27806,96270
1007,Ocon,22756,114369
1008,Ocon,27226,79360
1008,Ocon,31198,77571
1009,Ocon,21979,108526
1031,Ocon,21683,92675
1031,Ocon,19626,116363
1033,Ocon,24281,97793
1033,Ocon,21860,86027
1034,Ocon,30768,99896
1035,Ocon,28093,91772
1036,Ocon,22366,90189
1037,Ocon,24305,158192
1038,Ocon,25290,135968
1039,Ocon,17455,133823
1040,Ocon,30068,106791
1042,Ocon,28535,85497
1043,Ocon,30559,85453
1044,Ocon,25719,153513
1044,Ocon,23475,114935
1045,Ocon,24076,99804
1045,Ocon,25254,98992
1046,Ocon,24414,60962
1047,Ocon,21615,138556
1052,Ocon,25226,100503
1052,Ocon,24471,99268
1053,Ocon,30866,125387
1053,Ocon,30652,93761
1053,Ocon,30701,114569
1054,Ocon,21275,111644
1054,Ocon,22240,140679
1054,Ocon,27033,87289
1055,Ocon,22798,88110
1056,Ocon,23935,92516
1059,Ocon,30207,120943
1058,Ocon,21238,74260
1061,Ocon,28772,93472
1062,Ocon,21642,85071
1064,Ocon,19240,79920
1065,Ocon,30333,115315
1066,Ocon,29901,106731
1066,Ocon,33264,185511
1069,Ocon,40800,105117
1069,Ocon,23919,106417
1070,Ocon,23100,86493
1071,Ocon,19285,118491
1071,Ocon,17818,133132
1071,Ocon,23504,92020
1051,Ocon,25517,110392
1073,Ocon,21677,93316
1074,Ocon,30484,104080
1074,Ocon,25393,102618
1074,Ocon,24233,101631
1075,Ocon,21141,126558
1076,Ocon,19128,101475
1077,Ocon,31409,99831
1078,Ocon,19019,122285
1079,Ocon,22137,93395
1079,Ocon,22953,93452
1079,Ocon,22033,92228
1080,Ocon,24875,107323
1081,Ocon,22638,146494
1082,Ocon,25684,98624
1082,Ocon,23945,116379
1083,Ocon,30342,94779
1084,Ocon,21755,75394
1084,Ocon,22109,74924
1085,Ocon,44747,141240
1086,Ocon,23581,87713
1087,Ocon,23511,120431
1087,Ocon,23491,118692
1088,Ocon,19455,81031
1088,Ocon,21602,108772
1088,Ocon,14041,123650
1089,Ocon,24336,91754
1092,Ocon,393601,179566
1092,Ocon,25172,114890
1093,Ocon,24816,126655
1093,Ocon,24711,104560
1094,Ocon,22343,87662
1095,Ocon,23868,82529
1095,Ocon,24445,80985
1096,Ocon,21895,94944
1096,Ocon,21734,93031
969,Stroll,22293,110632
969,Stroll,22380,110755
971,Stroll,24915,101826
972,Stroll,29791,104314
973,Stroll,22100,92309
973,Stroll,22071,104850
974,Stroll,26690,97776
974,Stroll,25248,101251
975,Stroll,22790,95339
976,Stroll,22625,160082
976,Stroll,15327,146531
977,Stroll,21332,73837
978,Stroll,29849,94573
978,Stroll,28335,94340
979,Stroll,21804,86643
980,Stroll,24697,117181
980,Stroll,23109,138547
981,Stroll,26131,90300
982,Stroll,37403,200654
982,Stroll,29294,198042
982,Stroll,25584,189287
982,Stroll,29412,129712
983,Stroll,24109,102262
984,Stroll,23475,106020
984,Stroll,22736,98930
985,Stroll,24949,103556
985,Stroll,24497,101661
986,Stroll,21825,107432
987,Stroll,20146,130945
987,Stroll,19270,137844
987,Stroll,17925,131595
987,Stroll,22486,80380
987,Stroll,24756,120270
988,Stroll,21613,109517
988,Stroll,21543,106601
988,Stroll,21908,107263
989,Stroll,25504,120771
989,Stroll,21397,112536
990,Stroll,33612,101617
990,Stroll,24638,102258
991,Stroll,22661,105569
992,Stroll,19737,114215
992,Stroll,21236,148672
993,Stroll,21351,87849
994,Stroll,33887,147991
994,Stroll,31104,118315
994,Stroll,24852,99354
996,Stroll,26576,166147
997,Stroll,22181,98829
997,Stroll,22299,73806
998,Stroll,27774,97719
999,Stroll,19476,84931
999,Stroll,19526,103645
1000,Stroll,21291,88356
1001,Stroll,19732,163592
1001,Stroll,22901,115687
1002,Stroll,26440,90407
1003,Stroll,28767,117200
1004,Stroll,29266,112775
1005,Stroll,23657,100566
1005,Stroll,29804,102536
1006,Stroll,41048,117648
1006,Stroll,18610,103579
1006,Stroll,24296,104984
1007,Stroll,24451,90579
1007,Stroll,23371,88653
1008,Stroll,24608,80105
1008,Stroll,24283,80275
1009,Stroll,22189,107905
1010,Stroll,22471,107488
1011,Stroll,34338,132920
1011,Stroll,26600,103367
1012,Stroll,23466,106051
1012,Stroll,23515,105046
1013,Stroll,23099,120694
1014,Stroll,23321,87999
1015,Stroll,24591,96398
1016,Stroll,23727,93215
1017,Stroll,30849,118378
1018,Stroll,21982,74253
1019,Stroll,30400,92289
1019,Stroll,29074,91528
1020,Stroll,22696,103741
1020,Stroll,21260,97493
1020,Stroll,21962,143968
1020,Stroll,20472,123794
1020,Stroll,20152,108685
1021,Stroll,22085,87668
1021,Stroll,21563,86290
1022,Stroll,22774,115009
1022,Stroll,25250,114898
1023,Stroll,18838,91280
1023,Stroll,24419,90487
1024,Stroll,29482,116866
1024,Stroll,39188,128253
1024,Stroll,29460,154228
1025,Stroll,30168,112418
1026,Stroll,23292,99403
1027,Stroll,22745,85458
1028,Stroll,24567,104553
1028,Stroll,25195,102386
1029,Stroll,23346,79280
1029,Stroll,24841,96960
1030,Stroll,28842,108982
1030,Stroll,21778,108960
1032,Stroll,22118,72456
1033,Stroll,23081,98277
1033,Stroll,22534,86452
1033,Stroll,22057,83652
1034,Stroll,28716,125779
1035,Stroll,28235,91536
1035,Stroll,27974,90379
1036,Stroll,22351,90159
1036,Stroll,22388,87852
1037,Stroll,23689,156348
1039,Stroll,17625,127138
1039,Stroll,22846,101836
1042,Stroll,36314,98849
1042,Stroll,37483,86991
1043,Stroll,36189,101716
1043,Stroll,30566,90597
1043,Stroll,36630,130121
1044,Stroll,23730,113336
1044,Stroll,23650,105811
1046,Stroll,24684,61620
1047,Stroll,22036,134461
1052,Stroll,24884,100751
1052,Stroll,25525,99588
1053,Stroll,31138,93507
1054,Stroll,22264,123386
1054,Stroll,22176,139146
1054,Stroll,26027,87711
1055,Stroll,21756,88864
1055,Stroll,21432,87013
1056,Stroll,23474,92618
1059,Stroll,30996,120727
1058,Stroll,20936,74631
1060,Stroll,21391,74676
1060,Stroll,21472,74296
1061,Stroll,28213,92955
1064,Stroll,19389,79910
1065,Stroll,24846,91605
1066,Stroll,30241,106628
1066,Stroll,43124,135262
1067,Stroll,35509,95486
1069,Stroll,23827,106355
1069,Stroll,23455,104675
1070,Stroll,23586,87984
1070,Stroll,26056,86932
1071,Stroll,17948,120022
1071,Stroll,17935,132500
1071,Stroll,24997,79904
1051,Stroll,26157,110883
1072,Stroll,27165,102354
1073,Stroll,22288,92575
1073,Stroll,22661,105169
1074,Stroll,25739,104384
1074,Stroll,26957,103895
1074,Stroll,25039,133896
1075,Stroll,22339,101859
1076,Stroll,18242,128743
1076,Stroll,18560,133522
1076,Stroll,20402,113020
1077,Stroll,32667,99188
1078,Stroll,19074,109446
1079,Stroll,22833,94527
1079,Stroll,23394,105403
1079,Stroll,23812,93415
1080,Stroll,26731,205123
1080,Stroll,32750,136634
1080,Stroll,25650,105702
1081,Stroll,22059,115740
1082,Stroll,25252,96353
1083,Stroll,28632,95004
1083,Stroll,29780,125554
1084,Stroll,21431,76375
1084,Stroll,21952,75146
1085,Stroll,39844,138213
1086,Stroll,21779,88838
1086,Stroll,21615,87601
1087,Stroll,23555,120620
1087,Stroll,23349,120327
1088,Stroll,20205,80529
1088,Stroll,20214,80393
1088,Stroll,19141,107511
1088,Stroll,14118,119286
1089,Stroll,24254,92349
1091,Stroll,29863,126733
1092,Stroll,400463,184261
1092,Stroll,24005,118562
1092,Stroll,23870,112859
1093,Stroll,25417,103976
1094,Stroll,23509,88797
1094,Stroll,23119,88255
1095,Stroll,23469,82627
1095,Stroll,23764,81208
1096,Stroll,21814,95452
1096,Stroll,21802,93566
969,Giovinazzi,28591,116702
970,Giovinazzi,29443,153078
1010,Giovinazzi,27172,115685
1011,Giovinazzi,27725,102938
1011,Giovinazzi,24880,101438
1012,Giovinazzi,25184,106701
1012,Giovinazzi,25137,106572
1013,Giovinazzi,20776,120316
1014,Giovinazzi,22381,90587
1014,Giovinazzi,23507,91113
1015,Giovinazzi,35651,108861
1016,Giovinazzi,23884,95209
1017,Giovinazzi,30842,120000
1017,Giovinazzi,31697,117764
1018,Giovinazzi,21672,74245
1020,Giovinazzi,22509,120644
1020,Giovinazzi,20879,98802
1020,Giovinazzi,20096,133341
1020,Giovinazzi,28093,93035
1021,Giovinazzi,23218,88085
1022,Giovinazzi,23044,115984
1023,Giovinazzi,25698,90616
1024,Giovinazzi,29070,127475
1024,Giovinazzi,28960,148026
1025,Giovinazzi,38193,160942
1025,Giovinazzi,30227,120347
1026,Giovinazzi,23351,100740
1026,Giovinazzi,23412,99419
1027,Giovinazzi,43411,85767
1028,Giovinazzi,25230,105183
1028,Giovinazzi,24206,103330
1029,Giovinazzi,23155,79326
1029,Giovinazzi,23524,78122
1030,Giovinazzi,21977,108143
1030,Giovinazzi,22188,106816
1031,Giovinazzi,23659,78971
1031,Giovinazzi,22800,101434
1031,Giovinazzi,19678,122702
1032,Giovinazzi,21667,73516
1033,Giovinazzi,22283,105277
1033,Giovinazzi,23082,89470
1033,Giovinazzi,21831,85712
1034,Giovinazzi,28355,99880
1035,Giovinazzi,27892,94067
1035,Giovinazzi,27693,93517
1036,Giovinazzi,22243,90247
1036,Giovinazzi,21794,90045
1038,Giovinazzi,23998,112074
1038,Giovinazzi,31480,89629
1040,Giovinazzi,29767,106901
1041,Giovinazzi,22482,99023
1041,Giovinazzi,22772,96293
1042,Giovinazzi,26473,87016
1043,Giovinazzi,29745,86022
1044,Giovinazzi,25432,116474
1045,Giovinazzi,24145,103572
1045,Giovinazzi,24836,109156
1046,Giovinazzi,24810,62795
1046,Giovinazzi,24551,68974
1047,Giovinazzi,21480,106790
1052,Giovinazzi,31998,100892
1052,Giovinazzi,24223,99490
1053,Giovinazzi,32299,92995
1053,Giovinazzi,29742,86123
1054,Giovinazzi,22485,116382
1054,Giovinazzi,22669,140500
1054,Giovinazzi,26729,87987
1055,Giovinazzi,54673,98019
1055,Giovinazzi,22871,92536
1056,Giovinazzi,24521,95523
1057,Giovinazzi,20402,115997
1057,Giovinazzi,20193,165155
1057,Giovinazzi,14881,140204
1059,Giovinazzi,30586,121408
1058,Giovinazzi,21210,75053
1060,Giovinazzi,21129,107502
1060,Giovinazzi,27122,74521
1061,Giovinazzi,28137,93119
1062,Giovinazzi,26573,162558
1062,Giovinazzi,29191,88208
1062,Giovinazzi,21874,86449
1064,Giovinazzi,19049,80442
1064,Giovinazzi,20043,81476
1065,Giovinazzi,37190,129159
1065,Giovinazzi,30551,96621
1066,Giovinazzi,30081,106508
1066,Giovinazzi,33961,172338
1067,Giovinazzi,23150,96009
1069,Giovinazzi,23993,104455
1069,Giovinazzi,23502,104481
1070,Giovinazzi,22205,86592
1071,Giovinazzi,17713,118559
1071,Giovinazzi,17929,132340
1071,Giovinazzi,23618,81778
1071,Giovinazzi,22830,79553
1051,Giovinazzi,25987,112686
1051,Giovinazzi,25347,109375
1073,Giovinazzi,22283,92432
983,Gasly,25044,103137
984,Gasly,23344,99864
984,Gasly,24413,100038
986,Gasly,22709,94323
987,Gasly,19430,126060
987,Gasly,18855,138443
987,Gasly,18207,131147
987,Gasly,23748,80400
988,Gasly,21519,106822
990,Gasly,24835,99656
990,Gasly,24957,99077
991,Gasly,23950,106866
991,Gasly,34650,137386
992,Gasly,20782,115851
992,Gasly,21287,130628
994,Gasly,24296,96516
995,Gasly,24107,93573
997,Gasly,22011,94972
998,Gasly,28676,94462
998,Gasly,29766,107455
999,Gasly,19806,84298
999,Gasly,19512,107804
1000,Gasly,21684,86145
1001,Gasly,20136,159935
1001,Gasly,22953,115530
1002,Gasly,27792,90692
1003,Gasly,28931,121260
1005,Gasly,23376,100241
1006,Gasly,23865,115332
1006,Gasly,24219,104168
1007,Gasly,22570,104408
1007,Gasly,23055,88164
1008,Gasly,23757,79208
1009,Gasly,22493,106692
1010,Gasly,21269,107175
1011,Gasly,27557,102197
1011,Gasly,24484,101894
1012,Gasly,22301,104356
1012,Gasly,22722,103236
1012,Gasly,22408,102032
1014,Gasly,22563,87921
1014,Gasly,22095,121274
1015,Gasly,24161,94305
1015,Gasly,23858,93363
1016,Gasly,23485,93794
1017,Gasly,30228,117630
1018,Gasly,22239,73558
1019,Gasly,27905,91409
1020,Gasly,29667,121615
1020,Gasly,19875,98277
1020,Gasly,20552,122512
1020,Gasly,20012,92371
1021,Gasly,22104,85800
1022,Gasly,22772,114888
1023,Gasly,24363,102204
1024,Gasly,32482,118850
1025,Gasly,29935,106921
1026,Gasly,23180,99231
1027,Gasly,22689,86599
1027,Gasly,22618,84263
1028,Gasly,24195,103938
1028,Gasly,24260,109160
1029,Gasly,22922,78958
1029,Gasly,23584,78104
1031,Gasly,22466,95769
1031,Gasly,19911,115497
1032,Gasly,21950,73884
1032,Gasly,22280,73562
1033,Gasly,22740,101283
1034,Gasly,29414,100646
1035,Gasly,28356,92447
1035,Gasly,28306,92386
1036,Gasly,22241,89741
1036,Gasly,22394,87358
1037,Gasly,22681,115857
1038,Gasly,24096,90727
1040,Gasly,29770,107700
1040,Gasly,29409,110146
1041,Gasly,22625,97398
1041,Gasly,22917,112211
1042,Gasly,27204,86273
1044,Gasly,23669,112699
1044,Gasly,23288,104601
1045,Gasly,24398,99369
1046,Gasly,25077,61367
1046,Gasly,24577,61128
1047,Gasly,22000,134631
1052,Gasly,38338,126772
1052,Gasly,24317,100838
1052,Gasly,24983,99587
1053,Gasly,31068,100055
1053,Gasly,32277,96337
1054,Gasly,21353,113555
1054,Gasly,22319,141094
