raceId,driverId,constructorId,position,points
340,808,4,7,6
340,17,9,8,4
340,13,6,9,2
340,30,131,10,1
340,16,10,11,0
340,22,3,12,0
340,153,5,13,0
340,5,205,14,0
340,807,3,15,0
340,811,164,16,0
340,812,164,17,0
340,15,205,\N,0
340,810,166,\N,0
340,37,15,\N,0
340,67,5,\N,0
340,155,15,\N,0
340,24,10,\N,0
340,10,166,\N,0
341,17,9,1,25
341,4,6,2,18
341,20,9,3,15
341,30,131,4,12
341,18,1,5,10
341,13,6,6,8
341,16,10,7,6
341,9,4,8,4
341,22,3,9,2
341,153,5,10,1
341,808,4,11,0
341,155,15,12,0
341,3,131,13,0
341,1,1,14,0
341,24,10,15,0
341,807,3,16,0
341,15,205,17,0
341,10,166,18,0
341,810,166,19,0
341,67,5,\N,0
341,812,164,\N,0
341,37,15,\N,0
341,811,164,\N,0
341,5,205,\N,0
342,17,9,1,25
342,20,9,2,18
342,9,4,3,15
342,13,6,4,12
342,1,1,5,10
342,4,6,6,8
342,3,131,7,6
342,16,10,8,4
342,24,10,9,2
342,67,5,10,1
342,153,5,11,0
342,30,131,12,0
342,808,4,13,0
342,812,164,14,0
342,15,205,15,0
342,5,205,\N,0
342,811,164,\N,0
342,22,3,\N,0
342,155,15,\N,0
342,810,166,\N,0
342,10,166,\N,0
342,37,15,\N,0
342,18,1,\N,0
342,807,3,\N,0
343,1,1,1,25
343,18,1,2,18
343,17,9,3,15
343,30,131,4,12
343,3,131,5,10
343,9,4,6,8
343,13,6,7,6
343,4,6,8,4
343,16,10,9,2
343,155,15,10,1
343,37,15,11,0
343,153,5,12,0
343,24,10,13,0
343,22,3,14,0
343,808,4,15,0
343,67,5,16,0
343,807,3,17,0
343,10,166,18,0
343,810,166,19,0
343,812,164,20,0
343,811,164,\N,0
343,20,9,\N,0
343,5,205,\N,0
343,15,205,\N,0
344,1,1,1,25
344,18,1,2,18
344,4,6,3,15
344,20,9,4,12
344,17,9,5,10
344,3,131,6,8
344,9,4,7,6
344,67,5,8,4
344,24,10,9,2
344,16,10,10,1
344,30,131,11,0
344,153,5,12,0
344,807,3,13,0
344,22,3,14,0
344,13,6,15,0
344,5,205,16,0
344,808,4,17,0
344,812,164,18,0
344,810,166,19,0
344,10,166,\N,0
344,15,205,\N,0
344,37,15,\N,0
344,811,164,\N,0
344,155,15,\N,0
345,20,9,1,25
345,1,1,2,18
345,18,1,3,15
345,22,3,4,12
345,9,4,5,10
345,16,10,6,8
345,155,15,7,6
345,4,6,8,4
345,67,5,9,2
345,3,131,10,1
345,13,6,11,0
345,37,15,12,0
345,153,5,13,0
345,808,4,14,0
345,30,131,15,0
345,24,10,16,0
345,810,166,17,0
345,812,164,18,0
345,10,166,19,0
345,811,164,20,0
345,15,205,21,0
345,807,3,\N,0
345,5,205,\N,0
345,17,9,\N,0
346,17,9,1,25
346,1,1,2,18
346,3,131,3,15
346,18,1,4,12
346,22,3,5,10
346,155,15,6,8
346,20,9,7,6
346,16,10,8,4
346,30,131,9,2
346,807,3,10,1
346,24,10,11,0
346,67,5,12,0
346,808,4,13,0
346,4,6,14,0
346,13,6,15,0
346,15,205,16,0
346,5,205,17,0
346,10,166,18,0
346,812,164,19,0
346,29,164,20,0
346,153,5,\N,0
346,37,15,\N,0
346,9,4,\N,0
346,810,166,\N,0
347,4,6,1,25
347,13,6,2,18
347,20,9,3,15
347,1,1,4,12
347,18,1,5,10
347,17,9,6,8
347,9,4,7,6
347,3,131,8,4
347,30,131,9,2
347,808,4,10,1
347,155,15,11,0
347,22,3,12,0
347,807,3,13,0
347,37,15,14,0
347,153,5,15,0
347,24,10,16,0
347,16,10,17,0
347,10,166,18,0
347,811,164,19,0
347,5,205,\N,0
347,810,166,\N,0
347,29,164,\N,0
347,15,205,\N,0
347,67,5,\N,0
348,17,9,1,25
348,4,6,2,18
348,20,9,3,15
348,13,6,4,12
348,808,4,5,10
348,807,3,6,8
348,37,15,7,6
348,18,1,8,4
348,155,15,9,2
348,22,3,10,1
348,30,131,11,0
348,67,5,12,0
348,24,10,13,0
348,5,205,14,0
348,15,205,15,0
348,10,166,16,0
348,811,164,17,0
348,810,166,18,0
348,29,164,19,0
348,1,1,\N,0
348,9,4,\N,0
348,3,131,\N,0
348,16,10,\N,0
348,153,5,\N,0
349,1,1,1,25
349,17,9,2,18
349,9,4,3,15
349,13,6,4,12
349,16,10,5,10
349,3,131,6,8
349,30,131,7,6
349,155,15,8,4
349,808,4,9,2
349,24,10,10,1
349,37,15,11,0
349,67,5,12,0
349,153,5,13,0
349,807,3,14,0
349,20,9,15,0
349,5,205,16,0
349,810,166,17,0
349,10,166,18,0
349,15,205,19,0
349,29,164,20,0
349,4,6,\N,0
349,18,1,\N,0
349,811,164,\N,0
349,22,3,\N,0
350,4,6,1,25
350,18,1,2,18
350,13,6,3,15
350,20,9,4,12
350,3,131,5,10
350,17,9,6,8
350,807,3,7,6
350,9,4,8,4
350,30,131,9,2
350,22,3,10,1
350,67,5,11,0
350,24,10,12,0
350,808,4,13,0
350,37,15,14,0
350,153,5,15,0
350,16,10,16,0
350,10,166,17,0
350,5,205,18,0
350,29,164,19,0
350,810,166,20,0
350,15,205,\N,0
350,811,164,\N,0
350,1,1,\N,0
350,155,15,\N,0
351,4,6,1,25
351,20,9,2,18
351,17,9,3,15
351,18,1,4,12
351,3,131,5,10
351,22,3,6,8
351,9,4,7,6
351,13,6,8,4
351,16,10,9,2
351,807,3,10,1
351,808,4,11,0
351,153,5,12,0
351,30,131,13,0
351,67,5,14,0
351,810,166,15,0
351,5,205,16,0
351,10,166,\N,0
351,2,15,\N,0
351,1,1,\N,0
351,32,164,\N,0
351,155,15,\N,0
351,811,164,\N,0
351,15,205,\N,0
351,24,10,\N,0
352,20,9,1,25
352,17,9,2,18
352,4,6,3,15
352,18,1,4,12
352,1,1,5,10
352,30,131,6,8
352,155,15,7,6
352,2,15,8,4
352,22,3,9,2
352,67,5,10,1
352,153,5,11,0
352,5,205,12,0
352,15,205,13,0
352,10,166,14,0
352,811,164,15,0
352,29,164,16,0
352,3,131,\N,0
352,16,10,\N,0
352,9,4,\N,0
352,807,3,\N,0
352,13,6,\N,0
352,808,4,\N,0
352,24,10,\N,0
352,810,166,\N,0
353,4,6,1,25
353,1,1,2,18
353,13,6,3,15
353,30,131,4,12
353,9,4,5,10
353,24,10,6,8
353,22,3,7,6
353,155,15,8,4
353,2,15,9,2
353,807,3,10,1
353,153,5,11,0
353,18,1,12,0
353,5,205,13,0
353,811,164,14,0
353,29,164,15,0
353,16,10,\N,0
353,20,9,\N,0
353,808,4,\N,0
353,10,166,\N,0
353,67,5,\N,0
353,810,166,\N,0
353,15,205,\N,0
353,17,9,\N,0
353,3,131,\N,0
354,20,9,1,25
354,17,9,2,18
354,4,6,3,15
354,1,1,4,12
354,18,1,5,10
354,3,131,6,8
354,30,131,7,6
354,807,3,8,4
354,9,4,9,2
354,155,15,10,1
354,153,5,11,0
354,16,10,12,0
354,67,5,13,0
354,22,3,14,0
354,13,6,15,0
354,808,4,16,0
354,2,15,17,0
354,5,205,18,0
354,15,205,19,0
354,10,166,20,0
354,811,164,21,0
354,32,164,22,0
354,810,166,\N,0
354,24,10,\N,0
355,20,9,1,25
355,1,1,2,18
355,18,1,3,15
355,3,131,4,12
355,9,4,5,10
355,808,4,6,8
355,4,6,7,6
355,17,9,8,4
355,153,5,9,2
355,13,6,10,1
355,2,15,11,0
355,22,3,12,0
355,16,10,13,0
355,155,15,14,0
355,67,5,15,0
355,807,3,16,0
355,5,205,17,0
355,810,166,18,0
355,811,164,19,0
355,32,164,20,0
355,15,205,21,0
355,10,166,\N,0
355,30,131,\N,0
355,24,10,\N,0
841,20,9,1,25
841,1,1,2,18
841,808,4,3,15
841,4,6,4,12
841,17,9,5,10
841,18,1,6,8
841,13,6,7,6
841,67,5,8,4
841,16,10,9,2
841,814,10,10,1
841,153,5,11,0
841,2,4,12,0
841,15,205,13,0
841,816,166,14,0
841,10,166,\N,0
841,22,3,\N,0
841,3,131,\N,0
841,5,205,\N,0
841,30,131,\N,0
841,813,3,\N,0
841,155,15,\N,0
841,815,15,\N,0
842,20,9,1,25
842,18,1,2,18
842,2,4,3,15
842,17,9,4,12
842,13,6,5,10
842,4,6,6,8
842,155,15,7,6
842,1,1,8,4
842,30,131,9,2
842,814,10,10,1
842,16,10,11,0
842,3,131,12,0
842,67,5,13,0
842,153,5,14,0
842,5,205,15,0
842,10,166,16,0
842,808,4,17,0
842,24,164,\N,0
842,816,166,\N,0
842,15,205,\N,0
842,815,15,\N,0
842,22,3,\N,0
842,39,164,\N,0
842,813,3,\N,0
843,1,1,1,25
843,20,9,2,18
843,17,9,3,15
843,18,1,4,12
843,3,131,5,10
843,13,6,6,8
843,4,6,7,6
843,30,131,8,4
843,808,4,9,2
843,155,15,10,1
843,814,10,11,0
843,2,4,12,0
843,22,3,13,0
843,67,5,14,0
843,16,10,15,0
843,5,205,16,0
843,815,15,17,0
843,813,3,18,0
843,15,205,19,0
843,816,166,20,0
843,10,166,21,0
843,24,164,22,0
843,39,164,23,0
843,153,5,\N,0
844,20,9,1,25
844,17,9,2,18
844,4,6,3,15
844,1,1,4,12
844,3,131,5,10
844,18,1,6,8
844,2,4,7,6
844,808,4,8,4
844,67,5,9,2
844,155,15,10,1
844,13,6,11,0
844,30,131,12,0
844,16,10,13,0
844,815,15,14,0
844,22,3,15,0
844,153,5,16,0
844,813,3,17,0
844,15,205,18,0
844,5,205,19,0
844,816,166,20,0
844,39,164,21,0
844,24,164,22,0
844,814,10,\N,0
844,10,166,\N,0
845,20,9,1,25
845,1,1,2,18
845,18,1,3,15
845,17,9,4,12
845,4,6,5,10
845,30,131,6,8
845,3,131,7,6
845,2,4,8,4
845,815,15,9,2
845,155,15,10,1
845,808,4,11,0
845,814,10,12,0
845,16,10,13,0
845,67,5,14,0
845,813,3,15,0
845,153,5,16,0
845,22,3,17,0
845,15,205,18,0
845,10,166,19,0
845,816,166,20,0
845,39,164,21,0
845,13,6,\N,0
845,5,205,\N,0
845,24,164,\N,0
846,20,9,1,25
846,4,6,2,18
846,18,1,3,15
846,17,9,4,12
846,155,15,5,10
846,1,1,6,8
846,16,10,7,6
846,2,4,8,4
846,22,3,9,2
846,67,5,10,1
846,3,131,11,0
846,814,10,12,0
846,15,205,13,0
846,5,205,14,0
846,816,166,15,0
846,24,164,16,0
846,39,164,17,0
846,813,3,18,0
846,808,4,\N,0
846,153,5,\N,0
846,13,6,\N,0
846,30,131,\N,0
846,10,166,\N,0
847,18,1,1,25
847,20,9,2,18
847,17,9,3,15
847,30,131,4,12
847,808,4,5,10
847,13,6,6,8
847,155,15,7,6
847,153,5,8,4
847,22,3,9,2
847,67,5,10,1
847,3,131,11,0
847,37,15,12,0
847,24,164,13,0
847,39,164,14,0
847,816,166,15,0
847,10,166,16,0
847,15,205,17,0
847,814,10,18,0
847,813,3,\N,0
847,2,4,\N,0
847,16,10,\N,0
847,4,6,\N,0
847,5,205,\N,0
847,1,1,\N,0
848,20,9,1,25
848,4,6,2,18
848,17,9,3,15
848,1,1,4,12
848,13,6,5,10
848,18,1,6,8
848,3,131,7,6
848,153,5,8,4
848,16,10,9,2
848,2,4,10,1
848,815,15,11,0
848,22,3,12,0
848,67,5,13,0
848,814,10,14,0
848,808,4,15,0
848,155,15,16,0
848,30,131,17,0
848,813,3,18,0
848,5,205,19,0
848,15,205,20,0
848,10,166,21,0
848,816,166,22,0
848,24,164,23,0
848,39,164,24,0
849,4,6,1,25
849,20,9,2,18
849,17,9,3,15
849,1,1,4,12
849,13,6,5,10
849,3,131,6,8
849,815,15,7,6
849,2,4,8,4
849,30,131,9,2
849,153,5,10,1
849,16,10,11,0
849,808,4,12,0
849,22,3,13,0
849,813,3,14,0
849,814,10,15,0
849,10,166,16,0
849,816,166,17,0
849,24,164,18,0
849,817,164,19,0
849,18,1,\N,0
849,67,5,\N,0
849,155,15,\N,0
849,15,205,\N,0
849,5,205,\N,0
850,1,1,1,25
850,4,6,2,18
850,17,9,3,15
850,20,9,4,12
850,13,6,5,10
850,16,10,6,8
850,3,131,7,6
850,30,131,8,4
850,155,15,9,2
850,808,4,10,1
850,815,15,11,0
850,153,5,12,0
850,814,10,13,0
850,813,3,14,0
850,67,5,15,0
850,5,205,16,0
850,10,166,17,0
850,816,166,18,0
850,817,164,19,0
850,812,205,20,0
850,24,164,\N,0
850,18,1,\N,0
850,22,3,\N,0
850,2,4,\N,0
851,18,1,1,25
851,20,9,2,18
851,4,6,3,15
851,1,1,4,12
851,17,9,5,10
851,13,6,6,8
851,814,10,7,6
851,67,5,8,4
851,3,131,9,2
851,153,5,10,1
851,155,15,11,0
851,808,4,12,0
851,22,3,13,0
851,16,10,14,0
851,815,15,15,0
851,813,3,16,0
851,10,166,17,0
851,817,164,18,0
851,816,166,19,0
851,24,164,20,0
851,5,205,\N,0
851,30,131,\N,0
851,2,4,\N,0
851,15,205,\N,0
852,20,9,1,25
852,17,9,2,18
852,18,1,3,15
852,4,6,4,12
852,30,131,5,10
852,3,131,6,8
852,16,10,7,6
852,13,6,8,4
852,808,4,9,2
852,813,3,10,1
852,814,10,11,0
852,155,15,12,0
852,811,4,13,0
852,15,205,14,0
852,5,205,15,0
852,22,3,16,0
852,816,166,17,0
852,10,166,18,0
852,24,164,19,0
852,815,15,\N,0
852,817,164,\N,0
852,1,1,\N,0
852,67,5,\N,0
852,153,5,\N,0
853,20,9,1,25
853,18,1,2,18
853,4,6,3,15
853,1,1,4,12
853,30,131,5,10
853,13,6,6,8
853,153,5,7,6
853,814,10,8,4
853,811,4,9,2
853,67,5,10,1
853,813,3,11,0
853,22,3,12,0
853,5,205,13,0
853,15,205,14,0
853,10,166,15,0
853,817,164,\N,0
853,815,15,\N,0
853,155,15,\N,0
853,16,10,\N,0
853,17,9,\N,0
853,816,166,\N,0
853,808,4,\N,0
853,3,131,\N,0
853,24,164,\N,0
854,20,9,1,25
854,18,1,2,18
854,17,9,3,15
854,4,6,4,12
854,1,1,5,10
854,814,10,6,8
854,3,131,7,6
854,16,10,8,4
854,13,6,9,2
854,815,15,10,1
854,813,3,11,0
854,67,5,12,0
854,22,3,13,0
854,155,15,14,0
854,811,4,15,0
854,5,205,16,0
854,808,4,17,0
854,816,166,18,0
854,817,164,19,0
854,24,164,20,0
854,153,5,21,0
854,15,205,\N,0
854,30,131,\N,0
854,10,166,\N,0
855,18,1,1,25
855,4,6,2,18
855,20,9,3,15
855,17,9,4,12
855,1,1,5,10
855,30,131,6,8
855,13,6,7,6
855,815,15,8,4
855,808,4,9,2
855,3,131,10,1
855,16,10,11,0
855,814,10,12,0
855,155,15,13,0
855,813,3,14,0
855,153,5,15,0
855,811,4,16,0
855,22,3,17,0
855,5,205,18,0
855,15,205,19,0
855,10,166,20,0
855,816,166,21,0
855,817,164,22,0
855,24,164,23,0
855,67,5,\N,0
856,20,9,1,25
856,1,1,2,18
856,17,9,3,15
856,18,1,4,12
856,4,6,5,10
856,13,6,6,8
856,153,5,7,6
856,3,131,8,4
856,67,5,9,2
856,814,10,10,1
856,16,10,11,0
856,22,3,12,0
856,811,4,13,0
856,5,205,14,0
856,155,15,15,0
856,815,15,16,0
856,15,205,17,0
856,10,166,18,0
856,817,164,19,0
856,816,166,20,0
856,24,164,21,0
856,813,3,\N,0
856,808,4,\N,0
856,30,131,\N,0
857,20,9,1,25
857,18,1,2,18
857,4,6,3,15
857,17,9,4,12
857,30,131,5,10
857,3,131,6,8
857,1,1,7,6
857,153,5,8,4
857,16,10,9,2
857,815,15,10,1
857,808,4,11,0
857,811,4,12,0
857,814,10,13,0
857,5,205,14,0
857,22,3,15,0
857,816,166,16,0
857,39,164,17,0
857,817,164,18,0
857,15,205,19,0
857,13,6,\N,0
857,67,5,\N,0
857,813,3,\N,0
857,10,166,\N,0
857,155,15,\N,0
858,1,1,1,25
858,4,6,2,18
858,18,1,3,15
858,17,9,4,12
858,13,6,5,10
858,3,131,6,8
858,30,131,7,6
858,16,10,8,4
858,814,10,9,2
858,155,15,10,1
858,815,15,11,0
858,22,3,12,0
858,808,4,13,0
858,813,3,14,0
858,153,5,15,0
858,811,4,16,0
858,5,205,17,0
858,15,205,18,0
858,10,166,19,0
858,24,164,20,0
858,817,164,\N,0
858,67,5,\N,0
858,816,166,\N,0
858,20,9,\N,0
859,17,9,1,25
859,20,9,2,18
859,18,1,3,15
859,4,6,4,12
859,13,6,5,10
859,16,10,6,8
859,3,131,7,6
859,814,10,8,4
859,155,15,9,2
859,808,4,10,1
859,153,5,11,0
859,67,5,12,0
859,815,15,13,0
859,22,3,14,0
859,30,131,15,0
859,5,205,16,0
859,811,4,17,0
859,15,205,18,0
859,816,166,19,0
859,817,164,20,0
859,24,164,\N,0
859,1,1,\N,0
859,813,3,\N,0
859,10,166,\N,0
860,18,1,1,25
860,20,9,2,18
860,1,1,3,15
860,17,9,4,12
860,4,6,5,10
860,155,15,6,8
860,8,208,7,6
860,815,15,8,4
860,817,5,9,2
860,814,10,10,1
860,818,5,11,0
860,3,131,12,0
860,813,3,13,0
860,10,206,14,0
860,819,206,15,0
860,811,3,16,0
860,13,6,\N,0
860,5,207,\N,0
860,808,207,\N,0
860,30,131,\N,0
860,154,208,\N,0
860,807,10,\N,0
860,37,164,\N,0
860,39,164,\N,0
861,4,6,1,25
861,815,15,2,18
861,1,1,3,15
861,17,9,4,12
861,8,208,5,10
861,811,3,6,8
861,814,10,7,6
861,818,5,8,4
861,807,10,9,2
861,30,131,10,1
861,20,9,11,0
861,817,5,12,0
861,3,131,13,0
861,18,1,14,0
861,13,6,15,0
861,808,207,16,0
861,10,206,17,0
861,5,207,18,0
861,813,3,19,0
861,819,206,20,0
861,39,164,21,0
861,37,164,22,0
861,155,15,\N,0
861,154,208,\N,0
862,3,131,1,25
862,18,1,2,18
862,1,1,3,15
862,17,9,4,12
862,20,9,5,10
862,154,208,6,8
862,811,3,7,6
862,813,3,8,4
862,4,6,9,2
862,155,15,10,1
862,815,15,11,0
862,814,10,12,0
862,13,6,13,0
862,8,208,14,0
862,807,10,15,0
862,818,5,16,0
862,817,5,17,0
862,808,207,18,0
862,10,206,19,0
862,819,206,20,0
862,37,164,21,0
862,39,164,22,0
862,5,207,23,0
862,30,131,\N,0
863,20,9,1,25
863,8,208,2,18
863,154,208,3,15
863,17,9,4,12
863,3,131,5,10
863,814,10,6,8
863,4,6,7,6
863,1,1,8,4
863,13,6,9,2
863,30,131,10,1
863,815,15,11,0
863,807,10,12,0
863,155,15,13,0
863,818,5,14,0
863,817,5,15,0
863,808,207,16,0
863,5,207,17,0
863,18,1,18,0
863,10,206,19,0
863,37,164,20,0
863,39,164,21,0
863,811,3,22,0
863,813,3,\N,0
863,819,206,\N,0
864,813,3,1,25
864,4,6,2,18
864,8,208,3,15
864,154,208,4,12
864,155,15,5,10
864,20,9,6,8
864,3,131,7,6
864,1,1,8,4
864,18,1,9,2
864,807,10,10,1
864,17,9,11,0
864,818,5,12,0
864,817,5,13,0
864,814,10,14,0
864,13,6,15,0
864,5,207,16,0
864,808,207,17,0
864,10,206,18,0
864,37,164,19,0
864,815,15,\N,0
864,819,206,\N,0
864,39,164,\N,0
864,811,3,\N,0
864,30,131,\N,0
865,17,9,1,25
865,3,131,2,18
865,4,6,3,15
865,20,9,4,12
865,1,1,5,10
865,13,6,6,8
865,814,10,7,6
865,807,10,8,4
865,8,208,9,2
865,811,3,10,1
865,815,15,11,0
865,818,5,12,0
865,5,207,13,0
865,10,206,14,0
865,39,164,15,0
865,18,1,16,0
865,817,5,\N,0
865,819,206,\N,0
865,30,131,\N,0
865,808,207,\N,0
865,155,15,\N,0
865,37,164,\N,0
865,813,3,\N,0
865,154,208,\N,0
866,1,1,1,25
866,154,208,2,18
866,815,15,3,15
866,20,9,4,12
866,4,6,5,10
866,3,131,6,8
866,17,9,7,6
866,8,208,8,4
866,155,15,9,2
866,13,6,10,1
866,814,10,11,0
866,807,10,12,0
866,813,3,13,0
866,817,5,14,0
866,818,5,15,0
866,18,1,16,0
866,811,3,17,0
866,5,207,18,0
866,808,207,19,0
866,819,206,20,0
866,10,206,21,0
866,30,131,\N,0
866,37,164,\N,0
866,39,164,\N,0
867,4,6,1,25
867,8,208,2,18
867,30,131,3,15
867,17,9,4,12
867,807,10,5,10
867,3,131,6,8
867,814,10,7,6
867,18,1,8,4
867,815,15,9,2
867,811,3,10,1
867,817,5,11,0
867,813,3,12,0
867,808,207,13,0
867,5,207,14,0
867,819,206,15,0
867,13,6,16,0
867,37,164,17,0
867,39,164,18,0
867,1,1,19,0
867,154,208,\N,0
867,20,9,\N,0
867,155,15,\N,0
867,818,5,\N,0
867,10,206,\N,0
868,17,9,1,25
868,4,6,2,18
868,20,9,3,15
868,13,6,4,12
868,8,208,5,10
868,154,208,6,8
868,30,131,7,6
868,1,1,8,4
868,811,3,9,2
868,18,1,10,1
868,155,15,11,0
868,807,10,12,0
868,817,5,13,0
868,818,5,14,0
868,3,131,15,0
868,813,3,16,0
868,5,207,17,0
868,10,206,18,0
868,819,206,19,0
868,37,164,20,0
868,39,164,21,0
868,815,15,\N,0
868,814,10,\N,0
868,808,207,\N,0
869,4,6,1,25
869,18,1,2,18
869,8,208,3,15
869,155,15,4,12
869,20,9,5,10
869,815,15,6,8
869,30,131,7,6
869,17,9,8,4
869,807,10,9,2
869,3,131,10,1
869,814,10,11,0
869,13,6,12,0
869,817,5,13,0
869,818,5,14,0
869,813,3,15,0
869,808,207,16,0
869,811,3,17,0
869,154,208,18,0
869,5,207,19,0
869,819,206,20,0
869,37,164,21,0
869,10,206,22,0
869,39,164,23,0
869,1,1,\N,0
870,1,1,1,25
870,8,208,2,18
870,154,208,3,15
870,20,9,4,12
870,4,6,5,10
870,18,1,6,8
870,811,3,7,6
870,17,9,8,4
870,13,6,9,2
870,3,131,10,1
870,807,10,11,0
870,814,10,12,0
870,813,3,13,0
870,815,15,14,0
870,817,5,15,0
870,818,5,16,0
870,5,207,17,0
870,155,15,18,0
870,808,207,19,0
870,819,206,20,0
870,10,206,21,0
870,37,164,22,0
870,39,164,\N,0
870,30,131,\N,0
871,18,1,1,25
871,20,9,2,18
871,8,208,3,15
871,807,10,4,12
871,13,6,5,10
871,17,9,6,8
871,30,131,7,6
871,818,5,8,4
871,817,5,9,2
871,814,10,10,1
871,3,131,11,0
871,811,3,12,0
871,155,15,13,0
871,808,207,14,0
871,10,206,15,0
871,819,206,16,0
871,5,207,17,0
871,37,164,18,0
871,39,164,\N,0
871,813,3,\N,0
871,815,15,\N,0
871,4,6,\N,0
871,1,1,\N,0
871,154,208,\N,0
872,1,1,1,25
872,815,15,2,18
872,4,6,3,15
872,13,6,4,12
872,8,208,5,10
872,30,131,6,8
872,3,131,7,6
872,814,10,8,4
872,155,15,9,2
872,811,3,10,1
872,813,3,11,0
872,817,5,12,0
872,816,208,13,0
872,5,207,14,0
872,808,207,15,0
872,819,206,16,0
872,10,206,17,0
872,37,164,18,0
872,39,164,19,0
872,17,9,20,0
872,807,10,21,0
872,20,9,22,0
872,18,1,\N,0
872,818,5,\N,0
873,20,9,1,25
873,18,1,2,18
873,4,6,3,15
873,814,10,4,12
873,3,131,5,10
873,8,208,6,8
873,154,208,7,6
873,13,6,8,4
873,817,5,9,2
873,815,15,10,1
873,17,9,11,0
873,10,206,12,0
873,155,15,13,0
873,807,10,14,0
873,5,207,15,0
873,819,206,16,0
873,37,164,17,0
873,811,3,18,0
873,808,207,19,0
873,818,5,\N,0
873,30,131,\N,0
873,813,3,\N,0
873,39,164,\N,0
873,1,1,\N,0
874,20,9,1,25
874,13,6,2,18
874,155,15,3,15
874,18,1,4,12
874,1,1,5,10
874,8,208,6,8
874,807,10,7,6
874,813,3,8,4
874,17,9,9,2
874,817,5,10,1
874,30,131,11,0
874,814,10,12,0
874,818,5,13,0
874,811,3,14,0
874,5,207,15,0
874,10,206,16,0
874,808,207,17,0
874,37,164,18,0
874,154,208,19,0
874,819,206,\N,0
874,39,164,\N,0
874,815,15,\N,0
874,4,6,\N,0
874,3,131,\N,0
875,20,9,1,25
875,17,9,2,18
875,4,6,3,15
875,13,6,4,12
875,8,208,5,10
875,807,10,6,8
875,154,208,7,6
875,818,5,8,4
875,817,5,9,2
875,1,1,10,1
875,815,15,11,0
875,814,10,12,0
875,30,131,13,0
875,813,3,14,0
875,811,3,15,0
875,808,207,16,0
875,5,207,17,0
875,10,206,18,0
875,819,206,19,0
875,39,164,20,0
875,37,164,\N,0
875,155,15,\N,0
875,3,131,\N,0
875,18,1,\N,0
876,20,9,1,25
876,4,6,2,18
876,17,9,3,15
876,1,1,4,12
876,18,1,5,10
876,13,6,6,8
876,8,208,7,6
876,807,10,8,4
876,154,208,9,2
876,811,3,10,1
876,3,131,11,0
876,814,10,12,0
876,817,5,13,0
876,155,15,14,0
876,818,5,15,0
876,813,3,16,0
876,808,207,17,0
876,5,207,18,0
876,819,206,19,0
876,10,206,20,0
876,39,164,21,0
876,30,131,22,0
876,37,164,\N,0
876,815,15,\N,0
877,8,208,1,25
877,4,6,2,18
877,20,9,3,15
877,18,1,4,12
877,813,3,5,10
877,155,15,6,8
877,13,6,7,6
877,811,3,8,4
877,814,10,9,2
877,817,5,10,1
877,30,131,11,0
877,818,5,12,0
877,5,207,13,0
877,10,206,14,0
877,815,15,15,0
877,808,207,16,0
877,37,164,17,0
877,819,206,\N,0
877,154,208,\N,0
877,17,9,\N,0
877,1,1,\N,0
877,39,164,\N,0
877,3,131,\N,0
877,807,10,\N,0
878,1,1,1,25
878,20,9,2,18
878,4,6,3,15
878,13,6,4,12
878,18,1,5,10
878,8,208,6,8
878,154,208,7,6
878,807,10,8,4
878,813,3,9,2
878,811,3,10,1
878,815,15,11,0
878,817,5,12,0
878,3,131,13,0
878,155,15,14,0
878,814,10,15,0
878,30,131,16,0
878,808,207,17,0
878,5,207,18,0
878,10,206,19,0
878,819,206,20,0
878,37,164,21,0
878,39,164,22,0
878,17,9,\N,0
878,818,5,\N,0
879,18,1,1,25
879,4,6,2,18
879,13,6,3,15
879,17,9,4,12
879,807,10,5,10
879,20,9,6,8
879,30,131,7,6
879,818,5,8,4
879,155,15,9,2
879,8,208,10,1
879,808,207,11,0
879,819,206,12,0
879,817,5,13,0
879,5,207,14,0
879,3,131,15,0
879,10,206,16,0
879,37,164,17,0
879,39,164,18,0
879,814,10,19,0
879,1,1,\N,0
879,154,208,\N,0
879,813,3,\N,0
879,811,3,\N,0
879,815,15,\N,0
880,8,208,1,25
880,4,6,2,18
880,20,9,3,15
880,13,6,4,12
880,1,131,5,10
880,17,9,6,8
880,16,10,7,6
880,814,10,8,4
880,18,1,9,2
880,154,208,10,1
880,815,1,11,0
880,818,5,12,0
880,821,15,13,0
880,822,3,14,0
880,824,206,15,0
880,819,207,16,0
880,820,206,17,0
880,823,207,18,0
880,817,5,\N,0
880,3,131,\N,0
880,813,3,\N,0
880,807,15,\N,0
881,20,9,1,25
881,17,9,2,18
881,1,131,3,15
881,3,131,4,12
881,13,6,5,10
881,154,208,6,8
881,8,208,7,6
881,807,15,8,4
881,815,1,9,2
881,818,5,10,1
881,822,3,11,0
881,821,15,12,0
881,824,206,13,0
881,819,207,14,0
881,823,207,15,0
881,820,206,16,0
881,18,1,17,0
881,817,5,18,0
881,813,3,\N,0
881,16,10,\N,0
881,814,10,\N,0
881,4,6,\N,0
882,4,6,1,25
882,8,208,2,18
882,1,131,3,15
882,20,9,4,12
882,18,1,5,10
882,13,6,6,8
882,817,5,7,6
882,814,10,8,4
882,154,208,9,2
882,807,15,10,1
882,815,1,11,0
882,818,5,12,0
882,822,3,13,0
882,813,3,14,0
882,824,206,15,0
882,819,207,16,0
882,820,206,17,0
882,823,207,18,0
